,num,text,level,pre_forest,pre_NB,pre_lr,probs_lr
10032,369481613,价格也还可以。,保费低/价格优惠合理/有优势,保费低/价格优惠合理/有优势,保费低/价格优惠合理/有优势,保费低/价格优惠合理/有优势,0.443992528029
10033,369481613,比较方便：购买是电话购买，上门服务,投保/续保方便（电话/上门办理/渠道多/手续简单）,投保/续保方便（电话/上门办理/渠道多/手续简单）,投保/续保方便（电话/上门办理/渠道多/手续简单）,投保/续保方便（电话/上门办理/渠道多/手续简单）,0.817788014462
10034,369481658,目前来说不管硬件还是软件（人员）和其他同类型大型保险公司强烈很多,规模/大公司，有实力（涉及领域广）,销售人员服务态度好（热情/耐心/积极/坚持）,规模/大公司，有实力（涉及领域广）,规模/大公司，有实力（涉及领域广）,0.143361363184
10035,369481658,网上的评论也很多，看到比较多，真个宣传力度还是不错的,代言人/广告做得好/宣传力度大,代言人/广告做得好/宣传力度大,代言人/广告做得好/宣传力度大,代言人/广告做得好/宣传力度大,0.684024034959
10036,369481658,服务比较好，切身体会：不管是营销线的，包括打电话,销售人员服务态度好（热情/耐心/积极/坚持）,销售人员服务态度好（热情/耐心/积极/坚持）,销售人员服务态度好（热情/耐心/积极/坚持）,坐席业务响应时间快/回复及时,0.225621138032
10037,369481658,送保单的,有送单服务很方便（上门送单/快递送单）/服务好,有送单服务很方便（上门送单/快递送单）/服务好,有送单服务很方便（上门送单/快递送单）/服务好,有送单服务很方便（上门送单/快递送单）/服务好,0.202395638913
10038,369481658,有一次小磨小擦，保险公司来得非常快，服务也非常好,业务等待时间短/到现场快,销售人员服务态度好（热情/耐心/积极/坚持）,业务等待时间短/到现场快,业务等待时间短/出险快,0.120034553305
10039,369481658,还是服务质量,服务质量好，无差错,无明确原因/没有,销售人员服务态度好（热情/耐心/积极/坚持）,产品保障范围广/好/有保障,0.0835441523942
10040,369481760,服务方面，介绍保险这些都很热情，办保险的时候热情对待。,销售人员服务态度好（热情/耐心/积极/坚持）,销售人员服务态度好（热情/耐心/积极/坚持）,销售人员服务态度好（热情/耐心/积极/坚持）,销售人员服务态度好（热情/耐心/积极/坚持）,0.605908080042
10041,369481786,他会很积极的帮忙处理,销售人员服务态度好（热情/耐心/积极/坚持）,业务等待时间短/到现场快,业务等待时间短/到现场快,查勘员服务积极主动,0.339325824809
10042,369481786,车有事情打电话给业务员，处理的比较快,销售人员业务处理时间快/及时,销售人员服务态度好（热情/耐心/积极/坚持）,业务等待时间短/到现场快,坐席业务处理速度快,0.348076554599
10043,369481786,服务态度还可以：车有事情，理赔方面的事情处理的比较快,理赔整体时长合理,理赔整体时长合理,理赔整体时长合理,理赔整体服务好,0.273308480461
10044,369481790,服务方面：车险快到期的时候客服人员提前给自己带过很多次电话,保险到期有提醒/有优惠信息提醒/会提前提醒/及时通知,保险到期有提醒/有优惠信息提醒/会提前提醒/及时通知,保险到期有提醒/有优惠信息提醒/会提前提醒/及时通知,保险到期有提醒/有优惠信息提醒/会提前提醒/及时通知,0.782658370713
10045,369481790,自己都没有接，客服人员都没有生气,坐席服务态度好（接线员和回访专员）,坐席服务态度好（接线员和回访专员）,销售人员服务态度好（热情/耐心/积极/坚持）,无明确原因/没有,0.774815391029
10046,369481807,优惠大:感觉比其他公司要便宜,保费低/价格优惠合理/有优势,保费低/价格优惠合理/有优势,保费低/价格优惠合理/有优势,保费低/价格优惠合理/有优势,0.434747502737
10047,369481807,报案到现场快,业务等待时间短/到现场快,业务等待时间短/到现场快,业务等待时间短/到现场快,业务等待时间短/到现场快,0.186000939495
10048,369481807,理赔快:理赔到账快,工时标准合理充分（赔付快/理赔到账快）,工时标准合理充分（赔付快/理赔到账快）,工时标准合理充分（赔付快/理赔到账快）,工时标准合理充分（赔付快/理赔到账快）,0.686739272541
10049,369481807,服务好:买车险到理赔服务都可以,服务质量好，无差错,理赔整体服务好,销售人员服务态度好（热情/耐心/积极/坚持）,理赔整体服务好,0.564591598165
10050,369481834,服务还不错：平时买保险时服务很不错,销售人员服务态度好（热情/耐心/积极/坚持）,销售人员服务态度好（热情/耐心/积极/坚持）,销售人员服务态度好（热情/耐心/积极/坚持）,电销车险做得好（未具体说明）,0.232203160419
10051,369481834,出险了后处理的速度也很快。,查勘员业务处理时间快,业务等待时间短/到现场快,业务等待时间短/到现场快,业务等待时间短/到现场快,0.236435217332
10052,369481873,朋友是平安的员工，服务挺好，有一些事情处理起来都挺好的，挺方便的,自己家人朋友在平安工作,投保/续保方便（电话/上门办理/渠道多/手续简单）,理赔整体时长合理,自己家人朋友在平安工作,0.723133811856
10053,369481873,理赔挺快的,理赔整体时长合理,理赔整体时长合理,工时标准合理充分（赔付快/理赔到账快）,理赔整体时长合理,0.234186615986
10054,369481874,服务不错：保险员的态度还不错。,销售人员服务态度好（热情/耐心/积极/坚持）,销售人员服务态度好（热情/耐心/积极/坚持）,销售人员服务态度好（热情/耐心/积极/坚持）,销售人员服务态度好（热情/耐心/积极/坚持）,0.160542633678
10055,369481874,出险比较快：现场来的快,业务等待时间短/到现场快,业务等待时间短/到现场快,业务等待时间短/到现场快,业务等待时间短/到现场快,0.55887784072
10056,369481874,出险比较快：赔付来的快,工时标准合理充分（赔付快/理赔到账快）,工时标准合理充分（赔付快/理赔到账快）,工时标准合理充分（赔付快/理赔到账快）,工时标准合理充分（赔付快/理赔到账快）,0.18800559964
10057,369481943,理赔非常快：整个理赔完成以后会直接把钱打到帐上,工时标准合理充分（赔付快/理赔到账快）,理赔整体时长合理,工时标准合理充分（赔付快/理赔到账快）,理赔整体时长合理,0.285053787563
10058,369481943,理赔方面服务都非常可以,理赔整体服务好,理赔整体服务好,理赔整体服务好,理赔整体服务好,0.551819019859
10059,369481943,保险非常可以,都好/都满意/差不多,销售人员服务态度好（热情/耐心/积极/坚持）,销售人员服务态度好（热情/耐心/积极/坚持）,都好/都满意/差不多,0.13431654096
10060,369481943,服务好：整个保险行业平安还是可以的,信誉/口碑好/信任公司/一直买平安,服务态度好（未具体说明）,销售人员服务态度好（热情/耐心/积极/坚持）,服务态度好（未具体说明）,0.150033156926
10061,369482057,服务都挺好的：出险之后打了电话就马上到现场了，不会等太久，大概半个小时，感觉自己可以接受,业务等待时间短/到现场快,业务等待时间短/到现场快,业务等待时间短/到现场快,业务等待时间短/到现场快,0.56730137212
10062,369482057,理赔的钱，也比较快的就到自己手上了,工时标准合理充分（赔付快/理赔到账快）,理赔整体时长合理,工时标准合理充分（赔付快/理赔到账快）,理赔整体时长合理,0.166681552866
10063,369482057,另外拖车，事故处理人员会联系4S店，帮忙拖走,申请/服务流程简便,申请/服务流程简便,业务等待时间短/到现场快,申请/服务流程简便,0.363446159065
10064,369482057,总之，各方面，整体都比较满意：整体处理方法，时间比较满意,信誉/口碑好/信任公司/一直买平安,业务等待时间短/到现场快,理赔整体时长合理,都好/都满意/差不多,0.244839946412
10065,369482120,提前电话通知续保情况很好，有什么优惠政策都会及时通知,保险到期有提醒/有优惠信息提醒/会提前提醒/及时通知,保险到期有提醒/有优惠信息提醒/会提前提醒/及时通知,保险到期有提醒/有优惠信息提醒/会提前提醒/及时通知,保险到期有提醒/有优惠信息提醒/会提前提醒/及时通知,0.686040815234
10066,369482130,赔款方便便捷，很快速,流程简单/手续简便,工时标准合理充分（赔付快/理赔到账快）,工时标准合理充分（赔付快/理赔到账快）,报案/报险方便,0.179454283125
10067,369482130,出险赔付快,工时标准合理充分（赔付快/理赔到账快）,工时标准合理充分（赔付快/理赔到账快）,工时标准合理充分（赔付快/理赔到账快）,工时标准合理充分（赔付快/理赔到账快）,0.132153282374
10068,369482130,自己不用垫钱,无需客户垫付/公司先行垫付,无需客户垫付/公司先行垫付,无需客户垫付/公司先行垫付,无需客户垫付/公司先行垫付,0.538101682214
10069,369482206,优惠还可以,费率优惠（包括指定驾驶员、指定行驶区域会给予优惠等）,费率优惠（包括指定驾驶员、指定行驶区域会给予优惠等）,保费低/价格优惠合理/有优势,费率优惠（包括指定驾驶员、指定行驶区域会给予优惠等）,0.27606703418
10070,369482206,送的小礼品还可以,礼品实用/好,礼品实用/好,礼品实用/好,礼品实用/好,0.219937065587
